user,latitude,longitude,date,day_of_week,hour,categoria
User_4485,-22.824295,-45.666732,2018-07-03,Saturday,19,store
User_1036,-23.293493,-46.742427,2018-07-03,Saturday,19,grocery_or_supermarket
User_3294,-19.833176,-44.152612,2018-07-03,Saturday,20,hospital
User_478,-20.464696,-45.951676,2018-07-03,Friday,16,travel_agency
User_38,-22.901843,-47.055537,2018-07-03,Saturday,19,car_repair
User_2659,-21.201946,-47.797643,2018-07-03,Saturday,19,restaurant
User_3107,-18.923078,-48.262358,2018-07-03,Saturday,19,store
User_320,-23.471857,-46.571877,2018-07-03,Saturday,18,electrician
User_3060,-10.900875,-37.098184,2018-07-03,Saturday,20,local_government_office
User_114,-6.725584,-38.451385,2018-07-03,Saturday,19,moving_company
User_5597,-19.402964,-40.050005,2018-07-03,Saturday,20,gym
User_3105,-5.765878,-35.269027,2018-07-03,Saturday,19,cafe
User_2001,-5.826785,-35.212957,2018-07-03,Saturday,16,school
User_1358,-18.897396,-48.304831,2018-07-03,Saturday,3,hospital
User_572,-16.056958,-45.145756,2018-07-03,Saturday,20,bakery
User_1184,-12.708888,-38.323602,2018-07-03,Monday,7,travel_agency
User_1076,-23.529349,-46.791127,2018-07-03,Sunday,18,doctor
User_2872,-22.907159,-43.175985,2018-07-03,Monday,8,gym
User_4677,-9.606614,-35.722852,2018-07-03,Monday,8,shopping_mall
User_2863,-12.887345,-38.286891,2018-07-03,Monday,8,store
User_4283,-26.229507,-51.080006,2018-07-02,Monday,8,restaurant
User_1483,-17.303919,-49.023308,2018-07-03,Monday,7,car_dealer
User_5356,-25.445499,-49.28733,2018-07-03,Sunday,23,cultural_venue
User_5412,-22.906284,-43.132181,2018-07-03,Monday,0,store
User_5501,-16.642596,-49.332022,2018-07-03,Monday,8,electronics_store
User_2882,-23.555341,-46.675136,2018-07-03,Monday,8,moving_company
User_2717,-26.491359,-49.086722,2018-07-03,Monday,8,school
User_4528,-22.881724,-43.462984,2018-07-03,Monday,8,restaurant
User_168,-23.70859,-46.855026,2018-07-10,Monday,8,restaurant
User_3578,-22.908353,-43.697917,2018-07-10,Monday,1,restaurant
User_4695,-19.957585,-43.936509,2018-07-10,Monday,18,store
User_3504,-15.662318,-47.804534,2018-07-10,Monday,18,gym
User_2710,-22.88229,-43.333951,2018-07-10,Sunday,18,moving_company
User_5660,-15.639852,-56.027237,2018-07-10,Monday,17,restaurant
User_5308,-21.807456,-50.872906,2018-07-10,Monday,19,hair_care
User_1126,-7.118604,-34.859196,2018-07-10,Monday,17,taxi_stand
User_2783,-0.031259,-51.171195,2018-07-10,Monday,18,local_government_office
User_4051,-20.531096,-47.404111,2018-07-10,Monday,18,lodging
User_1225,-18.183846,-47.952529,2018-07-10,Monday,18,restaurant
User_5730,-23.827721,-46.728368,2018-07-10,Monday,18,electronics_store
User_5090,-23.230174,-45.90098,2018-07-10,Monday,16,electronics_store
User_901,-29.687794,-51.463246,2018-07-10,Monday,8,moving_company
User_5600,-23.665113,-46.500574,2018-07-10,Friday,18,car_repair
User_529,-12.927868,-38.430635,2018-07-10,Friday,12,doctor
User_4144,-23.66838,-46.802515,2018-07-10,Friday,15,park
User_3444,-22.736865,-47.362983,2018-07-09,Friday,17,university
User_3473,-20.780319,-49.393855,2018-07-10,Friday,17,restaurant
User_3840,-3.832742,-38.521508,2018-07-10,Friday,17,store
User_2728,-26.472574,-52.003364,2018-07-10,Friday,17,public_transportation
User_1739,-23.600142,-46.671906,2018-07-10,Friday,16,cultural_venue
User_3895,-5.636374,-36.869735,2018-07-10,Friday,13,store
User_1319,-13.006526,-38.524253,2018-07-10,Friday,17,restaurant
User_5891,-23.522933,-46.492062,2018-07-10,Friday,17,store
User_4924,-8.051009,-34.875161,2018-07-10,Friday,9,lodging
User_1028,-22.544585,-42.983999,2018-07-10,Friday,17,place_of_worship
User_1694,-17.22302,-46.883254,2018-07-10,Friday,19,night_club
User_5774,-12.899978,-38.408772,2018-07-10,Friday,17,shoe_store
User_5163,-29.164506,-51.51612,2018-07-10,Friday,19,university
User_911,-23.089353,-47.218747,2018-07-10,Friday,16,bakery
User_3471,-23.44581,-46.499057,2018-07-10,Friday,17,school
User_2458,-22.31137,-49.12217,2018-07-10,Friday,19,restaurant
User_2883,-19.503677,-42.598797,2018-07-10,Thursday,14,restaurant
User_4339,-23.523154,-46.543702,2018-07-10,Friday,14,pharmacy
User_3165,-19.922804,-43.923408,2018-07-10,Friday,11,public_transportation
User_4734,-5.750531,-47.366391,2018-07-10,Friday,9,bakery
User_5459,-3.112486,-60.044377,2018-07-10,Friday,9,school
User_4670,-4.223771,-38.705955,2018-07-10,Friday,10,travel_agency
User_2012,-26.520374,-49.133549,2018-07-11,Friday,11,school
User_3366,-19.877118,-43.909247,2018-07-11,Friday,11,hospital
User_5080,-17.860933,-41.50847,2018-07-11,Friday,11,store
User_5952,-16.018737,-48.066186,2018-07-11,Friday,11,electrician
User_2446,-22.903694,-43.180593,2018-07-11,Friday,10,bakery
User_386,-20.392613,-40.317834,2018-07-11,Wednesday,12,store
User_585,-22.116453,-45.061783,2018-07-11,Friday,11,doctor
User_3973,-23.549842,-46.537429,2018-07-10,Friday,11,restaurant
User_933,-22.827951,-43.080179,2018-07-11,Friday,10,restaurant
User_4665,-23.666132,-46.755509,2018-07-11,Friday,11,restaurant
User_5663,-23.488385,-46.719844,2018-07-11,Friday,11,hospital
User_5673,-23.689533,-46.643314,2018-07-11,Friday,11,restaurant
User_4237,-7.854248,-34.906662,2018-07-11,Friday,12,restaurant
User_3986,-22.452814,-45.420301,2018-07-11,Friday,11,grocery_or_supermarket
User_1855,2.840328,-60.673247,2018-07-11,Friday,10,car_dealer
User_4201,-7.7777,-42.255375,2018-07-11,Friday,7,hospital
User_2745,-23.561745,-46.603698,2018-07-06,Friday,10,store
User_3690,-16.669151,-49.212611,2018-07-09,Friday,11,storage
User_4895,-17.838713,-40.350696,2018-07-09,Friday,11,place_of_worship
User_3312,-21.17976,-47.808084,2018-07-11,Friday,11,laundry
User_5918,-22.97493,-43.22471,2018-07-11,Friday,8,restaurant
User_4054,-23.932243,-46.337132,2018-07-11,Friday,11,hair_care
User_4558,-29.687128,-53.808147,2018-07-11,Friday,11,store
User_3030,-22.585774,-47.381824,2018-07-11,Tuesday,20,pharmacy
User_655,-22.850381,-43.310188,2018-07-11,Tuesday,12,city_hall
User_2875,-27.660156,-48.68756,2018-07-11,Tuesday,7,city_hall
User_5553,-19.905859,-43.896035,2018-07-11,Wednesday,3,restaurant
User_2803,-23.197003,-47.301839,2018-07-11,Wednesday,5,home_goods_store
User_2695,-23.105416,-47.232178,2018-07-11,Sunday,18,university
User_158,-15.794907,-47.893414,2018-07-11,Wednesday,1,park
User_3728,-29.979203,-51.18977,2018-07-11,Tuesday,21,electrician
User_475,-30.045955,-51.22954,2018-07-11,Wednesday,6,restaurant
User_5576,-22.899332,-43.20912,2018-07-11,Wednesday,18,bar
User_4134,-23.647966,-46.533368,2018-07-11,Tuesday,14,furniture_store
User_2269,-20.369428,-40.366213,2018-07-11,Wednesday,2,lodging
User_4752,-19.801585,-43.996273,2018-07-11,Tuesday,20,restaurant
User_1727,-23.71325,-46.428857,2018-07-11,Wednesday,2,bar
User_1791,-23.565111,-46.801112,2018-07-11,Tuesday,21,car_rental
User_4336,-16.713961,-49.270692,2018-07-11,Wednesday,14,police
User_3706,-13.008657,-38.527008,2018-07-14,Wednesday,17,grocery_or_supermarket
User_1265,-16.322346,-48.95353,2018-07-14,Wednesday,14,store
User_708,-22.558516,-43.049206,2018-07-14,Wednesday,19,restaurant
User_274,-26.960069,-48.681351,2018-07-14,Wednesday,20,store
User_1469,-21.623823,-42.105347,2018-07-14,Thursday,15,gas_station
User_2601,-26.249071,-48.623011,2018-07-12,Thursday,15,shoe_store
User_987,-8.008809,-34.858282,2018-07-14,Thursday,16,store
User_3649,-7.234972,-35.902154,2018-07-14,Thursday,16,restaurant
User_2764,-23.079511,-46.699994,2018-07-14,Thursday,15,bank
User_5838,-8.043548,-34.894657,2018-07-14,Thursday,7,school
User_2237,-21.134338,-44.25938,2018-07-14,Thursday,15,accounting
User_2779,-22.88937,-42.047063,2018-07-13,Thursday,15,restaurant
User_2756,-21.77198,-43.382712,2018-07-13,Thursday,15,place_of_worship
User_2504,-22.943798,-43.186742,2018-07-13,Thursday,15,place_of_worship
User_5190,-8.057648,-34.904116,2018-07-13,Thursday,15,bakery
User_989,-23.0418,-45.574272,2018-07-13,Thursday,15,public_transportation
User_3063,-12.931193,-38.37355,2018-07-13,Thursday,15,restaurant
User_451,-22.912731,-43.166803,2018-07-14,Thursday,15,store
User_795,-21.48998,-51.538727,2018-07-10,Thursday,15,home_goods_store
User_781,-12.999793,-38.502686,2018-07-14,Thursday,15,doctor
User_3615,-9.627177,-35.698841,2018-07-14,Wednesday,12,electronics_store
User_4328,-23.763715,-46.695833,2018-07-14,Thursday,16,well_being
User_3679,-9.549268,-35.724794,2018-07-14,Thursday,16,bar
User_1717,-23.491835,-47.441872,2018-07-14,Thursday,15,hospital
User_4712,-16.003568,-41.281989,2018-07-13,Thursday,15,cafe
User_3501,-6.101894,-37.641128,2018-07-13,Thursday,15,bakery
User_4738,-23.511335,-46.704458,2018-07-13,Thursday,15,furniture_store
User_3090,-23.63615,-46.700641,2018-07-13,Thursday,15,school
User_3518,-29.987428,-51.08229,2018-07-13,Thursday,15,hospital
User_4242,-20.262657,-40.262419,2018-07-13,Thursday,10,store
User_5802,-7.22727,-39.394046,2018-07-14,Thursday,12,pharmacy
User_1785,-12.845789,-38.468154,2018-07-14,Thursday,11,restaurant
User_1161,-23.61,-46.668922,2018-07-14,Thursday,11,park
User_1557,-22.91431,-43.242987,2018-07-14,Tuesday,10,electronics_store
User_1953,-12.249691,-38.962731,2018-07-14,Tuesday,11,restaurant
User_2215,-5.063521,-42.770656,2018-07-14,Tuesday,11,doctor
User_2972,-20.198434,-40.249287,2018-07-14,Tuesday,11,electronics_store
User_672,-27.632239,-48.52344,2018-07-14,Tuesday,7,beauty_salon
User_5750,-25.496485,-49.155769,2018-07-01,Tuesday,11,restaurant
User_3800,-19.930105,-43.93557,2018-07-01,Tuesday,11,grocery_or_supermarket
User_3635,-20.34343,-40.388021,2018-07-01,Tuesday,11,restaurant
User_4694,-17.338508,-49.925941,2018-07-01,Tuesday,11,local_government_office
User_1258,-12.964024,-38.436822,2018-07-01,Tuesday,11,electronics_store
User_806,-23.20345,-45.898179,2018-07-01,Tuesday,8,restaurant
User_4961,-23.721212,-46.701076,2018-07-01,Tuesday,11,restaurant
User_3635,-23.654464,-46.761423,2018-07-01,Tuesday,10,restaurant
User_4092,-2.514587,-44.24535,2018-07-01,Tuesday,9,car_repair
User_534,-19.986222,-43.99944,2018-07-01,Tuesday,10,city_hall
User_520,-12.942377,-38.365019,2018-07-01,Tuesday,10,restaurant
User_3793,-20.589854,-47.875147,2018-07-01,Tuesday,5,bus_station
User_2381,-10.986835,-37.102294,2018-07-01,Tuesday,11,restaurant
User_4329,-5.090488,-42.814788,2018-07-01,Tuesday,8,store
User_2170,-32.185818,-52.17089,2018-07-01,Tuesday,11,grocery_or_supermarket
User_1482,-22.91656,-43.244343,2018-07-01,Tuesday,15,school
User_807,-19.550322,-42.584895,2018-07-01,Tuesday,15,storage
User_974,-19.920405,-43.953139,2018-07-06,Tuesday,16,school
User_3409,-23.557663,-46.196976,2018-07-06,Tuesday,16,shopping_mall
User_4742,-8.06369,-34.88055,2018-07-07,Tuesday,13,lodging
User_4942,-23.449604,-47.489385,2018-07-06,Tuesday,12,university
User_2037,-15.583674,-56.111484,2018-07-07,Tuesday,14,restaurant
User_4552,-22.880837,-47.066102,2018-07-07,Tuesday,16,pet_store
User_1580,-19.879293,-43.929179,2018-07-07,Sunday,11,restaurant
User_1970,-23.605546,-46.675743,2018-07-06,Tuesday,11,store
User_1074,-23.376839,-51.909589,2018-07-06,Tuesday,11,lodging
User_3381,-21.191112,-41.894153,2018-07-07,Tuesday,11,gas_station
User_5683,-8.021431,-34.907787,2018-07-07,Thursday,4,movie_rental
User_630,-9.974337,-67.848759,2018-07-05,Wednesday,19,bakery
User_3139,-9.398582,-36.712194,2018-07-06,Wednesday,23,gas_station
User_2875,-19.969134,-43.98091,2018-07-07,Wednesday,23,storage
User_1204,-7.136704,-34.872385,2018-07-06,Tuesday,14,florist
User_5530,-15.820193,-48.084278,2018-07-07,Tuesday,23,bank
User_4085,-7.181698,-34.872069,2018-07-07,Thursday,3,book_store
User_1291,2.812718,-60.694684,2018-07-07,Wednesday,21,bar
User_624,-19.890249,-43.996234,2018-07-07,Thursday,3,store
User_5235,-3.772951,-38.607798,2018-07-08,Tuesday,20,grocery_or_supermarket
User_5686,-21.219779,-50.4393,2018-07-07,Thursday,2,school
User_3626,-30.024744,-51.131471,2018-07-07,Tuesday,13,park
User_2439,-23.456446,-46.714878,2018-07-07,Thursday,2,doctor
User_4428,-22.932592,-47.078164,2018-07-07,Tuesday,13,park
User_163,-22.773526,-47.406005,2018-07-07,Wednesday,16,store
User_304,-23.550837,-51.463372,2018-07-09,Tuesday,13,store
User_3520,-5.063463,-42.821239,2018-07-09,Thursday,1,storage
User_3172,-23.317124,-45.941237,2018-07-09,Thursday,6,night_club
User_1910,-23.496108,-46.809229,2018-07-09,Thursday,6,store
User_2124,-9.897643,-56.087012,2018-07-09,Thursday,5,lodging
User_771,-6.080968,-49.886608,2018-07-09,Thursday,1,storage
User_1540,-6.594787,-34.967861,2018-07-09,Thursday,5,beauty_salon
User_1501,-12.948026,-38.442957,2018-07-09,Thursday,6,store
User_2855,-19.396513,-40.07085,2018-07-09,Thursday,5,furniture_store
User_5862,-7.239893,-34.92802,2018-07-08,Thursday,5,restaurant
User_3658,-12.936686,-38.338398,2018-07-09,Thursday,5,restaurant
User_2233,-10.192208,-48.317537,2018-07-09,Thursday,6,courthouse
User_5510,-20.503737,-46.635332,2018-07-09,Thursday,12,doctor
User_5397,-22.279565,-48.126868,2018-07-09,Friday,22,hospital
User_4280,-15.671457,-56.123681,2018-07-09,Saturday,0,car_wash
User_2859,-21.195895,-47.765405,2018-07-09,Friday,11,doctor
User_723,-9.392867,-40.484807,2018-07-09,Friday,13,restaurant
User_4366,-30.042138,-51.2249,2018-07-09,Saturday,0,doctor
User_534,-16.757443,-49.344792,2018-07-09,Saturday,0,university
User_4335,-3.732894,-38.55178,2018-07-09,Friday,16,store
User_5422,-14.852925,-40.828145,2018-07-09,Friday,23,doctor
User_5687,-23.212827,-45.853092,2018-07-08,Saturday,0,store
User_2496,-23.453357,-46.418339,2018-07-09,Saturday,0,restaurant
User_2498,-23.720135,-46.686837,2018-07-09,Friday,16,electronics_store
User_1636,-8.063972,-34.895072,2018-07-09,Saturday,9,restaurant
User_904,-27.593115,-48.550834,2018-07-09,Saturday,9,university
User_4432,-3.0609,-60.025043,2018-07-09,Friday,19,restaurant
User_5038,-7.157849,-34.907398,2018-07-09,Saturday,9,gas_station
User_2202,-3.80019,-38.479054,2018-07-09,Saturday,9,restaurant
User_776,-23.459804,-47.51254,2018-07-09,Saturday,8,bank
User_2788,-10.911847,-37.050876,2018-07-09,Saturday,8,restaurant
User_2460,-12.987997,-38.449867,2018-07-09,Saturday,9,moving_company
User_1807,-11.420833,-58.757805,2018-07-09,Saturday,9,school
User_5180,-27.598294,-48.619836,2018-07-09,Saturday,9,department_store
User_2195,-22.811273,-43.360674,2018-07-09,Friday,20,cultural_venue
User_5185,-23.441546,-46.521937,2018-07-09,Friday,10,restaurant
User_4379,-8.06902,-34.93093,2018-07-09,Friday,21,restaurant
User_1134,-29.600375,-51.160235,2018-07-08,Friday,22,restaurant
User_3968,-19.972822,-43.966396,2018-07-09,Friday,22,store
User_5049,-23.62627,-46.808536,2018-07-09,Friday,22,place_of_worship
User_4593,-23.515747,-46.623529,2018-07-09,Friday,22,place_of_worship
User_488,-19.825697,-43.934077,2018-07-09,Tuesday,13,public_transportation
User_521,-13.010517,-38.478845,2018-07-08,Tuesday,13,lodging
User_3397,-28.639193,-49.502574,2018-07-09,Tuesday,13,pet_store
User_2365,-23.294658,-45.961925,2018-07-08,Tuesday,14,bar
User_4736,-23.086917,-46.949663,2018-07-08,Tuesday,13,electronics_store
User_4482,-23.634976,-46.642414,2018-07-09,Tuesday,12,laundry
User_4330,-7.207844,-48.242145,2018-07-08,Tuesday,13,restaurant
User_1205,-9.609992,-35.743105,2018-07-08,Tuesday,13,place_of_worship
User_1202,-23.235628,-51.66235,2018-07-08,Tuesday,13,doctor
User_980,-22.532993,-44.173293,2018-07-08,Tuesday,13,store
User_4944,-7.902519,-36.045673,2018-07-08,Tuesday,13,bakery
User_581,-22.826268,-43.015305,2018-07-08,Tuesday,11,bakery
User_4016,-5.794709,-35.217975,2018-07-08,Tuesday,13,cultural_venue
User_2866,-15.600718,-56.096834,2018-07-08,Tuesday,11,doctor
User_3983,-26.485688,-49.08187,2018-07-08,Tuesday,7,car_dealer
User_4251,-12.992217,-38.473862,2018-07-08,Tuesday,13,restaurant
User_2896,-8.05038,-34.95398,2018-07-08,Tuesday,14,car_repair
User_493,-12.98107,-38.512546,2018-07-08,Tuesday,14,restaurant
User_2871,-23.622339,-46.763356,2018-07-06,Tuesday,3,jewelry_store
User_1501,-22.435276,-46.982874,2018-07-08,Tuesday,8,pharmacy
User_4569,-23.246445,-51.137213,2018-07-08,Tuesday,17,bank
User_1400,-23.509853,-46.875946,2018-07-08,Tuesday,16,restaurant
User_1104,-23.73546,-46.709062,2018-07-08,Friday,5,doctor
User_2193,-19.460956,-44.243953,2018-07-15,Tuesday,17,bus_station
User_688,-20.568044,-48.560734,2018-07-15,Tuesday,16,bakery
User_2349,-10.334053,-48.296424,2018-07-15,Tuesday,18,store
User_4812,-23.655435,-46.760431,2018-07-15,Tuesday,18,bar
User_1197,-19.927105,-43.941074,2018-07-15,Tuesday,17,bar
User_4600,-12.568701,-38.970172,2018-07-15,Tuesday,17,store
User_2829,-23.479922,-46.620915,2018-07-15,Tuesday,17,car_repair
User_1394,-23.410595,-51.987423,2018-07-15,Tuesday,14,storage
User_4174,-22.792268,-43.311129,2018-07-14,Tuesday,9,moving_company
User_4006,-8.268026,-35.978188,2018-07-15,Tuesday,18,grocery_or_supermarket
User_4100,-23.479959,-46.602356,2018-07-15,Tuesday,13,lodging
User_2703,-20.298564,-40.294384,2018-07-15,Sunday,20,store
User_3632,-7.972498,-34.833538,2018-07-15,Sunday,18,car_repair
User_1809,-23.325468,-46.734222,2018-07-15,Sunday,20,beauty_salon
User_1880,-11.844504,-55.513121,2018-07-15,Sunday,19,gym
User_5205,-9.561172,-35.756905,2018-07-15,Sunday,10,grocery_or_supermarket
User_5817,-8.014089,-34.930849,2018-07-15,Sunday,1,storage
User_43,0.017456,-51.079871,2018-07-15,Sunday,7,travel_agency
User_3211,-15.572713,-56.071076,2018-07-15,Sunday,11,place_of_worship
User_4119,-21.057427,-49.662183,2018-07-15,Sunday,15,school
User_4191,-18.686666,-49.573677,2018-07-14,Sunday,13,car_repair
User_2917,-25.381761,-49.35896,2018-07-14,Sunday,15,gym
User_4011,-2.913388,-41.754197,2018-07-14,Saturday,10,furniture_store
User_946,-23.739595,-46.671047,2018-07-14,Sunday,15,bakery
User_1656,-21.798685,-48.181381,2018-07-09,Sunday,13,place_of_worship
User_4241,-9.574195,-35.759607,2018-07-06,Sunday,20,local_government_office
User_1131,-15.677444,-38.943307,2018-07-06,Sunday,20,lodging
User_3511,-23.518129,-46.752212,2018-07-06,Sunday,20,restaurant
User_3117,-23.474382,-47.47868,2018-07-06,Sunday,13,hospital
User_4339,-23.628614,-46.480988,2018-07-06,Sunday,15,storage
User_2151,-23.753408,-46.689789,2018-07-06,Sunday,15,grocery_or_supermarket
User_1986,-22.461377,-44.444594,2018-07-06,Sunday,8,electronics_store
User_4187,-27.583232,-48.498949,2018-07-06,Sunday,15,restaurant
User_1110,-23.579859,-46.594043,2018-07-06,Sunday,15,gym
User_5099,-23.505672,-46.834008,2018-07-06,Sunday,15,bakery
User_4785,-5.812398,-35.201623,2018-07-06,Sunday,16,car_wash
User_4177,-13.005374,-38.532563,2018-07-06,Sunday,4,place_of_worship
User_4294,-23.715885,-46.574208,2018-07-06,Sunday,4,store
User_5192,-27.608542,-48.522319,2018-07-06,Sunday,3,pharmacy
User_1002,-19.728707,-50.196114,2018-07-06,Tuesday,10,lawyer
User_3313,-23.030668,-43.470496,2018-07-06,Tuesday,11,restaurant
User_3834,-8.031476,-34.914748,2018-07-06,Tuesday,9,travel_agency
User_4078,-9.661551,-35.732091,2018-07-06,Tuesday,17,restaurant
User_2047,-3.065164,-59.982934,2018-07-06,Tuesday,9,bar
User_4359,-12.969666,-39.263959,2018-07-06,Tuesday,11,restaurant
User_5402,-19.934621,-44.03451,2018-07-06,Tuesday,10,doctor
User_1541,-15.625095,-47.646931,2018-07-06,Tuesday,11,restaurant
User_5352,-21.202541,-47.808167,2018-07-05,Tuesday,11,restaurant
User_1334,-15.873728,-47.952821,2018-07-06,Tuesday,11,school
User_3872,-19.919275,-44.023979,2018-07-05,Tuesday,8,moving_company
User_1746,-5.796636,-35.200554,2018-07-06,Tuesday,12,shopping_mall
User_3105,-23.630982,-46.507444,2018-07-06,Tuesday,14,store
User_5170,-27.598078,-48.54563,2018-07-06,Tuesday,14,restaurant
User_409,-20.517262,-47.396961,2018-07-06,Tuesday,14,restaurant
User_1715,-21.980416,-46.794061,2018-07-06,Tuesday,14,school
User_788,-1.317975,-48.454538,2018-07-06,Tuesday,14,public_transportation
User_315,-6.75913,-38.231857,2018-07-12,Tuesday,14,hair_care
User_1528,-12.995358,-38.467233,2018-07-12,Tuesday,14,store
User_4067,-9.599437,-35.729921,2018-07-11,Tuesday,14,bar
User_5255,-23.558703,-46.65205,2018-07-11,Tuesday,14,store
User_5172,-7.990837,-34.865388,2018-07-11,Tuesday,14,school
User_2026,-22.898453,-47.052568,2018-07-11,Tuesday,15,car_dealer
User_4529,-15.642982,-56.095252,2018-07-12,Monday,21,lodging
User_1055,-23.303671,-45.968699,2018-07-12,Tuesday,14,storage
User_4488,-19.918749,-43.94129,2018-07-12,Tuesday,14,store
User_4124,-22.898346,-43.103968,2018-07-12,Tuesday,14,restaurant
User_2203,-20.46294,-54.577631,2018-07-12,Tuesday,13,courthouse
User_2763,-15.758901,-47.917128,2018-07-10,Tuesday,14,cemetery
User_1688,-25.421847,-49.253645,2018-07-11,Tuesday,13,doctor
User_1534,-15.804217,-47.940208,2018-07-11,Monday,5,restaurant
User_5517,-12.964715,-38.492712,2018-07-11,Tuesday,12,moving_company
User_3947,-23.499601,-46.612744,2018-07-11,Wednesday,12,grocery_or_supermarket
User_5724,-16.349962,-48.933139,2018-07-12,Wednesday,13,store
User_3315,-27.597761,-48.518334,2018-07-09,Wednesday,13,storage
User_2178,-22.877721,-43.46666,2018-07-12,Wednesday,13,store
User_2223,-20.393803,-54.558922,2018-07-11,Wednesday,12,hair_care
User_2082,-23.071184,-54.19672,2018-07-11,Wednesday,10,locksmith
User_424,-10.209747,-48.331356,2018-07-12,Wednesday,12,restaurant
User_5861,-12.144789,-44.983572,2018-07-11,Wednesday,13,store
User_3393,-23.180278,-45.863605,2018-07-11,Wednesday,13,bakery
User_5034,-3.761568,-38.533943,2018-07-11,Wednesday,13,cafe
User_1245,-23.566437,-46.502554,2018-07-12,Wednesday,13,movie_rental
User_5499,-20.338203,-40.334514,2018-07-11,Wednesday,12,restaurant
User_2149,-16.32763,-48.947613,2018-07-10,Wednesday,13,furniture_store
User_1866,-23.476586,-47.438606,2018-07-12,Wednesday,12,electronics_store
User_3253,-29.227429,-51.346913,2018-07-11,Wednesday,12,roofing_contractor
User_4141,-12.998066,-38.464149,2018-07-12,Wednesday,13,lodging
User_745,-22.588119,-43.305911,2018-07-11,Wednesday,12,doctor
User_962,-23.496879,-46.850382,2018-07-11,Wednesday,13,grocery_or_supermarket
User_4147,-25.445914,-49.244801,2018-07-12,Wednesday,12,restaurant
User_433,-22.77005,-42.921229,2018-07-14,Wednesday,13,beauty_salon
User_5734,-20.744621,-44.05704,2018-07-14,Wednesday,19,stadium
User_629,-3.053344,-60.034314,2018-07-14,Wednesday,6,park
User_622,-18.904956,-48.274393,2018-07-14,Wednesday,19,school
User_5213,-17.11018,-43.818573,2018-07-14,Wednesday,19,doctor
User_3426,-12.930197,-38.502872,2018-07-14,Wednesday,19,moving_company
User_3959,-23.151266,-46.969067,2018-07-13,Wednesday,19,moving_company
User_898,-19.901225,-44.007122,2018-07-14,Wednesday,19,library
User_4012,-23.689567,-46.516505,2018-07-14,Thursday,18,cafe
User_2768,-15.811806,-48.084431,2018-07-14,Thursday,19,bar
User_1305,-5.872125,-35.214811,2018-07-14,Thursday,19,restaurant
User_5812,-22.821879,-47.264402,2018-07-14,Thursday,14,grocery_or_supermarket
User_2263,-23.587172,-46.718188,2018-07-14,Thursday,17,bakery
User_5041,-12.939682,-38.360295,2018-07-14,Thursday,19,restaurant
User_1888,-1.406354,-48.437275,2018-07-14,Thursday,19,park
User_1880,-3.028873,-59.972373,2018-07-14,Thursday,18,gym
User_2255,-23.260711,-45.933098,2018-07-14,Thursday,19,car_rental
User_1791,-25.563732,-49.331922,2018-07-14,Thursday,19,store
User_1875,-25.534455,-54.581353,2018-07-14,Thursday,19,restaurant
User_4094,-23.594823,-46.667314,2018-07-14,Thursday,17,restaurant
User_5988,-19.937128,-43.957396,2018-07-14,Thursday,19,restaurant
User_2412,-5.756398,-35.250473,2018-07-14,Thursday,20,store
User_2335,-22.499492,-43.220956,2018-07-14,Thursday,20,grocery_or_supermarket
User_4960,-8.097786,-34.885275,2018-07-14,Thursday,20,restaurant
User_3697,-22.68557,-43.603634,2018-07-14,Thursday,19,store
User_3467,-23.517373,-46.706274,2018-07-14,Thursday,19,atm
User_5440,-16.766855,-43.865151,2018-07-14,Thursday,19,doctor
User_4254,-3.079244,-59.916571,2018-07-14,Thursday,5,cultural_venue
User_2225,-23.037967,-51.812825,2018-07-14,Thursday,19,grocery_or_supermarket
User_2976,-22.788229,-43.320562,2018-07-14,Thursday,20,storage
User_4066,-19.929485,-43.939113,2018-07-14,Thursday,20,restaurant
User_4671,-5.830249,-35.253247,2018-07-14,Thursday,20,restaurant
User_830,-9.640438,-35.705533,2018-07-14,Thursday,17,restaurant
User_1914,-29.148439,-51.177194,2018-07-13,Thursday,12,car_dealer
User_1337,-20.141814,-40.244505,2018-07-14,Thursday,17,bus_station
User_1613,-23.496629,-46.485781,2018-07-14,Thursday,17,grocery_or_supermarket
User_3252,-10.85252,-37.079627,2018-07-14,Thursday,15,grocery_or_supermarket
User_4297,-3.747574,-38.495091,2018-07-12,Thursday,13,gym
User_2069,-22.904418,-43.192457,2018-07-12,Thursday,17,storage
User_3739,-19.938807,-44.047826,2018-07-12,Thursday,11,restaurant
User_5480,-1.377888,-48.409177,2018-07-12,Wednesday,14,electronics_store
User_2161,-24.239368,-51.670945,2018-07-12,Wednesday,14,restaurant
User_3753,-23.573704,-46.695867,2018-07-12,Wednesday,5,restaurant
User_4148,-20.438185,-54.649172,2018-07-12,Wednesday,13,night_club
User_4596,-4.421207,-39.045608,2018-07-12,Wednesday,15,school
User_4858,-23.542978,-46.650734,2018-07-12,Wednesday,12,restaurant
User_4673,-2.514374,-44.305552,2018-07-12,Wednesday,6,gas_station
User_5726,-21.198645,-47.807766,2018-07-12,Wednesday,13,bar
User_5555,-23.658803,-46.53286,2018-07-11,Wednesday,14,hospital
User_1117,-2.516982,-44.289788,2018-07-12,Wednesday,15,restaurant
User_2671,-23.509444,-46.601355,2018-07-12,Wednesday,11,storage
User_5526,-20.202897,-40.272878,2018-07-12,Wednesday,11,restaurant
